sample (7),20220901,37.396,126.9344,1,0,1,0,0,0
sp75,20220901,37.6,127.01,1,0,0,0,0,1
IMG_004.JPG,20220901,37.59,127.016,1,1,0,0,0,0
sample53,20220901,36.97,127.94,1,0,1,0,0,0
SeongBuk_22a,20220901,37.57,127.02,1,0,1,0,0,0
sample (57),20220901,35.8524,129.2704,1,0,1,0,0,0
IMG_0002,20220901,37.31,126.55,1,0,0,0,0,1
220913-9-한울빛-플라스틱.jpg,20220901,37.47,126.8,1,0,1,0,0,0
sample80,20220901,37.47297222,127.0375972,2,0,1,0,0,1
IMG_1005,20220901,37.5897,127.0174,1,0,1,0,0,0
sample025_ms,20220901,37.4903,126.8962,1,0,1,0,0,0
IMG_007.JPG,20220901,37.59,127.016,1,1,0,0,0,0
IMG_0972,20220901,37.5897,127.0174,1,0,0,1,0,0
IMG_48.jpg,20220901,37.59,127.02,1,0,0,1,0,0
sample (94),20220901,37.38612778,126.9521778,1,1,0,0,0,0
IMG_0129,20220901,37.28,126.55,1,0,1,0,0,0
sample89,20220901,36.97,127.93,1,1,0,0,0,0
IMG_0975,20220901,37.5897,127.0174,1,1,0,0,0,0
IMG_63.jpg,20220901,37.59,127.01,1,1,0,0,0,0
IMG_9991,20220901,37.31,126.55,1,1,0,0,0,0
IMG_97,20220901,37.59,127.02,1,0,0,0,0,1
sample33,20220901,37.47135556,127.0378278,1,0,0,1,0,0
IMG_0162,20220901,37.28,126.55,1,1,0,0,0,0
IMG_72.jpg,20220901,37.59,127.02,1,0,0,0,0,1
IMG_82.jpg,20220901,37.59,127.02,1,0,1,0,0,0
sample (64),20220901,37.5892,127.0181,1,1,0,0,0,0
Anyang_3a,20220901,37.51,126.87,1,0,1,0,0,0
sample81,20220901,36.98,127.93,1,0,1,0,0,0
121,20220901,37.56,126.97,1,1,0,0,0,0
sample086_ms,20220901,37.4687,126.8435,1,0,1,0,0,0
IMG_51,20220901,37.59,127.02,1,0,1,0,0,0
sample64,20220901,37.47182778,127.0377667,0,0,0,0,0,0
117,20220901,37.56,126.97,1,1,0,0,0,0
SeongBuk_8c,20220901,37.58,127.01,1,1,0,0,0,0
plastic40,20220901,37.65,127.01,1,0,1,0,0,0
sample96,20220902,36.98,127.93,1,0,0,1,0,0
Papers7.jpg,20220902,37.62,127.08,1,0,0,0,0,1
Sp009,20220902,37.323651,127.105403,1,1,0,0,0,0
IMG_7790.jpg,20220902,37.3208989,127.0847301,1,0,0,1,0,0
sp36,20220902,37.59,127.01,1,1,0,0,0,0
sp38,20220902,37.59,127.01,1,1,0,0,0,0
sample018,20220902,37.5294,127.06534,1,0,0,0,0,1
95,20220902,37.43,126.43,1,0,0,1,0,0
SP81,20220902,36.59,128.648,2,0,1,1,0,0
IMG_0042,20220902,37.31,126.54,1,1,0,0,0,0
20221009_101425.heic,20220902,37.6638,126.623,2,1,1,0,0,0
20221009_104937.heic,20220902,37.6385,126.5423,1,1,0,0,0,0
SP87,20220902,36.59,128.648,2,0,1,1,0,0
20221013_164548.heic,20220902,37.590412,127.016685,1,1,0,0,0,0
IMG_77,20220902,37.59,127.02,1,1,0,0,0,0
IMG_7663.jpg,20220902,37.3213578,127.081032,1,1,0,0,0,0
IMG_6380,20220902,37.58,127.0,1,0,1,0,0,0
Rubbish4.jpg,20220902,37.62,127.08,1,1,0,0,0,0
sample07,20220902,37.68,126.8,1,1,0,0,0,0
sample22,20220902,37.5901,127.0168,1,1,0,0,0,0
sample47,20220902,37.63343,126.9229,1,0,0,0,0,1
Sp084,20220902,37.314366,127.088308,1,1,0,0,0,0
34,20220902,37.56,126.97,1,1,0,0,0,0
IMG_7640.jpg,20220902,37.3142462,127.0852934,1,1,0,0,0,0
picture(46),20220902,37.56966111,127.0022139,1,0,1,0,0,0
SP04,20220902,37.589,127.02,1,1,0,0,0,0
SP18,20220902,37.589,127.02,1,1,0,0,0,0
SP64,20220902,36.662,129.12,1,1,0,0,0,0
sample56,20220902,37.611,127.008,1,0,1,0,0,0
Rubbish29.jpg,20220902,37.62,127.09,1,1,0,0,0,0
sp19,20220902,37.6,127.01,1,0,0,1,0,0
Dorim_8a,20220902,37.51,126.88,2,1,1,0,0,0
data4_3,20220902,37.4967295,127.1044382,2,1,1,0,0,0
IMG_7661.jpg,20220902,37.3213578,127.081032,1,1,0,0,0,0
N_R052,20220902,37.589,127.018,1,0,1,0,0,0
IMG_1194,20220902,37.27583,127.4672,1,1,0,0,0,0
H07,20220902,37.52972222,126.9325,1,1,0,0,0,0
H58,20220902,37.5177475,126.933945,1,0,1,0,0,0
IMG_1423.jpg,20220902,37.5385241,127.2233255,1,1,0,0,0,0
sp83,20220902,37.6083,127.0122,2,0,1,0,0,1
sp91,20220902,37.6083,127.0122,2,0,1,0,0,1
IMG_6287,20220902,37.58,127.02,1,0,1,0,0,0
20211408_021,20220902,37.5229,126.94124,1,0,1,0,0,0
Sp043,20220902,37.320991,127.097085,1,0,1,0,0,0
SeongBuk_18a,20220902,37.58,127.01,1,1,0,0,0,0
sample61,20220902,37.47143889,127.0377417,1,0,1,0,0,0
sample56,20220902,37.47182778,127.0377667,0,0,0,0,0,0
IMAGE 12,20220902,37.589148,127.010222,1,0,1,0,0,0
sample75,20220902,37.47309444,127.0377361,0,0,0,0,0,0
sample103,20220902,37.591,127.0154,1,1,0,0,0,0
HJ3,20220902,37.57361111,126.9238889,1,1,0,0,0,0
sample101,20220902,37.591,127.0154,1,1,0,0,0,0
sample (26),20220902,37.39667219,126.9331583,1,0,0,1,0,0
H59,20220902,37.52927397,126.9333979,1,1,0,0,0,0
Sp042,20220902,37.321969,127.10071,1,0,1,0,0,0
IMG_1401.jpg,20220902,37.5385241,127.2233255,1,0,1,0,0,0
IMG_282.JPG,20220902,37.57,127.029,1,1,0,0,0,0
IMAGE 65,20220902,37.587922,127.00727,1,1,0,0,0,0
20221011_130233.jpg,20220902,37.55,126.9,1,1,0,0,0,0
canbot11,20220902,35.226438,128.638312,1,0,0,1,0,0
plcup3,20220902,35.226954,128.639147,1,0,1,0,0,0
sp57,20220902,37.59,127.01,1,0,0,0,1,0
20221011_130156.jpg,20220902,37.55,126.9,1,0,1,0,0,0
sample001,20220902,37.52943,127.06538,1,0,0,0,0,1
1665899057085.jpg,20220902,37.630744,126.71113,2,1,1,0,0,0
IMG_194.JPG,20220902,37.571,127.034,1,0,0,0,0,1
Sp055,20220902,37.318717,127.093198,1,1,0,0,0,0
sp101,20220902,37.6083,127.0122,1,1,0,0,0,0
IMG_1322.jpg,20220902,37.59,127.102778,1,0,0,0,0,1
sample (29),20220902,37.3966,126.9332,1,0,0,1,0,0
sp74,20220902,37.59,127.01,1,0,0,0,0,1
sample23,20220902,37.68,126.8,1,0,0,0,1,0
IMG_202.JPG,20220902,37.57,127.032,2,1,1,0,0,0
sample006,20220902,37.5293,127.06551,1,0,0,0,0,1
Dorim_2c,20220902,37.51,126.88,1,0,1,0,0,0
sample053,20220902,37.6766,126.8164,1,0,1,0,0,0
Anyang_1a,20220902,37.52,126.88,1,0,1,0,0,0
IMG_0009,20220902,37.31,126.55,2,1,0,0,0,1
r15_s.png,20220902,37.59,127.02,1,1,0,0,0,0
24,20220902,37.551871,126.899417,1,1,0,0,0,0
p33_h.jpeg,20220902,37.0,127.1,1,0,1,0,0,0
IMG_*13,20220902,37.51,127.07,2,1,1,0,0,0
IMG_064.JPG,20220902,37.591,127.013,1,0,0,0,0,1
81,20220902,37.56,126.97,1,1,0,0,0,0
IMG_083,20220902,37.53,126.88,3,1,1,1,0,0
IMG_1080,20220902,37.5283,126.9322,1,0,1,0,0,0
55,20220902,37.572374,126.868147,1,0,1,0,0,0
c11_h.jpeg,20220902,37.0,127.1,1,0,0,1,0,0
IMG_1083,20220902,37.5283,126.9322,1,0,1,0,0,0
9,20220902,37.56,126.97,1,1,0,0,0,0
IMG_15.jpg,20220902,37.59,127.1,1,1,0,0,0,0
IMG_20.jpg,20220902,37.59,127.1,1,1,0,0,0,0
sample034_ms,20220902,37.4678,126.8267,1,0,1,0,0,0
sample51,20220902,36.97,127.94,1,0,1,0,0,0
73,20220902,37.572374,126.868147,1,0,0,0,0,1
sample16,20220902,37.47075278,127.0381694,2,0,1,0,0,1
IMG_7572.jpg,20220902,37.3143363,127.0859301,1,0,0,0,0,1
Rubbish15,20220902,37.59,126.75,1,1,0,0,0,0
r10_k.png,20220902,37.0,127.07,1,1,0,0,0,0
rubbish32,20220902,37.65,127.01,1,1,0,0,0,0
IMG_007,20220902,37.58,127.01,1,0,0,1,0,0
sample062_ms,20220902,37.4824,126.8195,1,0,1,0,0,0
IMG_073,20220902,37.53,126.88,1,0,1,0,0,0
sample068_ms,20220902,37.4813,126.8201,1,0,0,1,0,0
IMG_R15,20220902,37.37,127.11,1,1,0,0,0,0
IMG_R4,20220902,37.59,127.02,1,1,0,0,0,0
220919-1-성북천-일반.jpg,20220902,37.59,127.02,1,1,0,0,0,0
220913-7-한울빛-플라스틱.jpg,20220902,37.47,126.8,1,0,1,0,0,0
220919-9-성북천-비닐.jpg,20220902,37.59,127.02,1,0,1,0,0,0
IMG_093.jpg,20220902,37.59,127.01,2,1,1,0,0,0
220919-15-성북천-스티로폼.jpg,20220902,37.59,127.02,1,0,1,0,0,0
22,20220902,37.56,126.97,1,1,0,0,0,0
220919-38-성북천-비닐.jpg,20220902,37.59,127.02,1,0,1,0,0,0
sample40,20220902,37.51,127.1,1,0,1,0,0,0
IMG_1094,20220902,37.5283,126.9322,1,1,0,0,0,0
IMG_072.jpg,20220902,37.59,127.01,1,0,1,0,0,0
220919-41-성북천-일반.jpg,20220902,37.59,127.02,1,1,0,0,0,0
IMG_048,20220902,37.59,127.01,1,0,1,0,0,0
rubbish40,20220902,37.65,127.01,1,1,0,0,0,0
sample089_ms,20220902,37.5904,127.0168,1,1,0,0,0,0
IMG_048.JPG,20220902,37.591,127.013,1,1,0,0,0,0
IMG_3165,20220902,37.583,126.831999,1,0,0,0,1,0
Paper60,20220902,37.52,126.93,1,0,0,0,0,1
IMG_028.jpg,20220902,37.58,127.01,1,0,1,0,0,0
sample076_ms,20220902,37.4797,126.8207,1,1,0,0,0,0
plastic08,20220902,37.65,127.01,1,0,1,0,0,0
220919-40-성북천-플라스틱.jpg,20220902,37.59,127.02,1,0,1,0,0,0
sample29,20220902,37.29,127.3,1,0,1,0,0,0
101,20220902,37.56,126.97,1,0,1,0,0,0
99,20220902,37.572374,126.868147,1,0,0,0,0,1
sample20,20220902,37.47035556,127.0379722,3,1,1,0,1,0
sample33,20220902,37.51,127.1,1,1,0,0,0,0
IMG_0998,20220902,37.5897,127.0174,2,1,0,0,0,1
sample (88),20220902,37.38613056,126.9521778,1,0,0,0,1,0
W_L037,20220902,37.57,126.832,1,0,0,0,1,0
IMG_7547.jpg,20220902,37.3144118,127.063726,1,1,0,0,0,0
W_L041,20220902,37.57,126.832,1,0,0,0,1,0
sample07,20220902,37.21,127.7,1,1,0,0,0,0
sample007_ms,20220902,37.4893,126.8965,1,1,0,0,0,0
sample76,20220902,37.68,126.8,2,1,1,0,0,0
IMG_316.JPG,20220902,37.553,127.035,1,0,1,0,0,0
IMG_67.jpg,20220902,37.59,127.02,1,1,0,0,0,0
picture(05),20220902,37.58916667,127.0181389,1,0,0,0,0,1
IMG_9981,20220902,37.31,126.55,1,1,0,0,0,0
IMG_9985,20220902,37.31,126.55,1,1,0,0,0,0
IMG_1125,20220902,37.5283,126.9322,1,0,1,0,0,0
N_R012,20220902,37.589,127.018,1,1,0,0,0,0
sample63,20220902,37.68,126.8,2,1,1,0,0,0
W_L055,20220902,37.57,126.832,1,0,0,0,0,1
Glass78,20220902,37.59,126.75,1,0,0,0,1,0
IMG_59.jpg,20220902,37.59,127.01,1,1,0,0,0,0
image_32,20220902,37.51,127.08,1,1,0,0,0,0
W_M008,20220902,37.586,126.818,1,0,1,0,0,0
W_M025,20220902,37.586,126.818,1,0,1,0,0,0
IMG_097.JPG,20220902,37.59,127.011,1,0,1,0,0,0
IMG_142,20220902,37.53,126.88,1,1,0,0,0,0
IMG_108.JPG,20220902,37.59,127.011,1,0,1,0,0,0
IMG_7490.jpg,20220902,37.3145332,127.0875417,1,0,0,1,0,0
image_45,20220902,37.48,127.05,1,0,1,0,0,0
sample013_ms,20220902,37.4848,126.9041,1,0,1,0,0,0
sample59,20220902,36.97,127.94,1,0,1,0,0,0
sample96,20220902,37.68,126.8,1,0,1,0,0,0
IMG_090,20220903,37.53,126.88,2,0,1,1,0,0
IMG_6295,20220903,37.58,127.02,1,0,1,0,0,0
IMG_042,20220903,37.59,127.01,2,1,1,0,0,0
sample70,20220903,37.6107,127.0081,1,0,1,0,0,0
cofho2,20220903,35.227703,128.639533,2,0,1,1,0,0
cup8,20220903,35.226626,128.63887,1,0,0,0,0,1
IMG_6351,20220903,37.58,127.01,1,0,1,0,0,0
IMG_7636.jpg,20220903,37.3141948,127.0853508,1,1,0,0,0,0
IMG_3141,20220903,37.58691001,126.826111,1,0,1,0,0,0
IMG_026,20220903,37.59,127.01,1,0,1,0,0,0
rubbish25,20220903,37.65,127.01,1,1,0,0,0,0
sample58,20220903,36.97,127.94,1,0,1,0,0,0
IMG_7632.jpg,20220903,37.3141948,127.0853508,1,1,0,0,0,0
Sp015,20220903,37.323657,127.10535,1,1,0,0,0,0
IMG_7625.jpg,20220903,37.3142952,127.0853936,1,0,1,0,0,0
IMG_3144,20220903,37.586811,126.82625,1,0,0,0,1,0
plcup4,20220903,35.226954,128.639147,1,0,1,0,0,0
paper03,20220903,37.65,127.01,1,0,0,0,0,1
IMG_3180,20220903,37.58009,126.8320101,1,0,0,1,0,0
IMG_68,20220903,37.59,127.02,1,0,1,0,0,0
cofbagcan1,20220903,35.227377,128.639233,2,0,1,1,0,0
20211408_039,20220903,37.5229,126.94117,1,0,1,0,0,0
20211408_055,20220903,37.58952,127.01792,1,0,0,1,0,0
sample100,20220903,37.63142,126.92862,1,1,0,0,0,0
IMG_6341,20220903,37.58,127.01,1,1,0,0,0,0
IMG_3145,20220903,37.586811,126.82625,1,0,0,0,1,0
IMG_6321,20220903,37.58,127.01,1,0,0,1,0,0
canbot7,20220903,35.226438,128.638312,1,0,0,1,0,0
Dorim_3a,20220903,37.51,126.88,1,1,0,0,0,0
sample85,20220903,37.63149,126.92862,1,0,0,0,1,0
sample94,20220903,37.68,126.8,2,1,0,0,0,1
rubbish43,20220903,37.65,127.01,1,1,0,0,0,0
sample86,20220903,37.63151,126.92863,1,0,0,0,1,0
IMG_045,20220903,37.59,127.01,1,0,1,0,0,0
20211408_078,20220903,37.5897,127.01778,1,0,0,0,1,0
sample59,20220903,37.68,126.8,2,1,1,0,0,0
220913-12-한울빛-일반.jpg,20220903,37.47,126.8,1,1,0,0,0,0
Dorim_3b,20220903,37.51,126.88,1,1,0,0,0,0
sample032_ms,20220903,37.4662,126.8308,1,1,0,0,0,0
93,20220903,37.578244,126.888988,1,0,1,0,0,0
W_M026,20220903,37.586,126.818,1,0,0,1,0,0
image_49,20220903,37.5,127.07,1,0,1,0,0,0
sample022_ms,20220903,37.4884,126.897,1,1,0,0,0,0
W_M045,20220903,37.586,126.818,1,0,0,0,0,1
W_L005,20220903,37.57,126.832,1,1,0,0,0,0
W_L014,20220903,37.57,126.832,1,1,0,0,0,0
IMG_1120,20220903,37.5283,126.9322,1,1,0,0,0,0
Rubbish13,20220903,37.59,126.75,1,1,0,0,0,0
W_L034,20220903,37.57,126.832,1,0,0,1,0,0
W_L043,20220903,37.57,126.832,1,0,0,0,1,0
Rubbish106.jpg,20220903,37.62,127.1,1,1,0,0,0,0
Rubbish101.jpg,20220903,37.62,127.1,1,1,0,0,0,0
N_R023,20220903,37.589,127.018,1,1,0,0,0,0
N_R026,20220903,37.589,127.018,1,1,0,0,0,0
Rubbish70.jpg,20220903,37.62,127.08,1,1,0,0,0,0
Rubbish68.jpg,20220903,37.62,127.08,1,1,0,0,0,0
Rubbish65.jpg,20220903,37.62,127.08,1,1,0,0,0,0
IMG_76.jpg,20220903,37.59,127.02,1,1,0,0,0,0
Sp097,20220903,37.314226,127.085651,1,0,0,0,1,0
74,20220903,37.572374,126.868147,1,0,1,0,0,0
68,20220903,37.572374,126.868147,2,0,1,0,1,0
r35_h.png,20220903,37.0,127.1,1,1,0,0,0,0
IMG_PA3,20220903,37.37,127.11,1,0,0,0,0,1
IMG_082.jpg,20220903,37.59,127.01,1,0,1,0,0,0
Plastic38,20220903,37.59,126.75,1,0,1,0,0,0
IMG_R32,20220903,37.37,127.11,1,1,0,0,0,0
220919-42-성북천-비닐.jpg,20220903,37.59,127.02,1,0,1,0,0,0
220919-45-성북천-비닐.jpg,20220903,37.59,127.02,1,0,1,0,0,0
Paper57,20220903,37.52,126.93,1,0,0,0,0,1
IMG_1057,20220903,37.5283,126.9322,1,1,0,0,0,0
IMG_044.jpg,20220903,37.59,127.01,1,0,1,0,0,0
IMG_040.jpg,20220903,37.59,127.01,1,0,1,0,0,0
IMG_PA8,20220903,37.49,127.05,1,0,0,0,0,1
sample069_ms,20220903,37.481,126.8201,1,0,0,0,0,1
220919-77-성북천-종이컵.jpg,20220903,37.59,127.02,1,0,0,0,0,1
220919-78-성북천-종이컵.jpg,20220903,37.59,127.02,1,0,0,0,0,1
IMG_R58,20220903,37.36,127.11,1,1,0,0,0,0
g1_p.png,20220903,37.0,127.08,1,0,0,0,1,0
p21_s.png,20220903,37.59,127.02,1,0,1,0,0,0
p11_k.png,20220903,37.0,127.07,1,0,1,0,0,0
51,20220903,37.572374,126.868147,1,0,0,0,0,1
62,20220903,37.573166,126.886968,1,0,1,0,0,0
c2_p.png,20220903,37.0,127.08,2,1,0,1,0,0
N_R033,20220903,37.589,127.018,1,1,0,0,0,0
sample30,20220903,37.5895,127.0176,1,1,0,0,0,0
IMG_79.jpg,20220903,37.59,127.02,1,1,0,0,0,0
IMG_0152,20220903,37.28,126.55,1,0,1,0,0,0
sp84,20220903,37.6083,127.0122,1,0,0,1,0,0
IMG_1432.jpg,20220903,37.5385241,127.2233255,1,1,0,0,0,0
IMG_1438.jpg,20220903,37.5385241,127.2233255,1,0,1,0,0,0
IMAGE 10,20220903,37.59026,127.016753,1,0,1,0,0,0
IMG_1453.jpg,20220903,37.5385241,127.2233255,1,0,0,0,0,1
20221011_125448.jpg,20220903,37.55,126.9,1,0,0,1,0,0
B08,20220903,37.5775,126.9036111,1,0,1,0,0,0
H65,20220903,37.529727,126.928329,2,1,1,0,0,0
Sp024,20220903,37.323763,127.105101,1,1,0,0,0,0
IMG_1429.jpg,20220903,37.5385241,127.2233255,1,1,0,0,0,0
sp93,20220903,37.6083,127.0122,1,1,0,0,0,0
IMG_04,20220903,37.59,127.02,1,0,1,0,0,0
20221011_130234(0).jpg,20220903,37.55,126.9,1,1,0,0,0,0
SeongBuk_6a,20220903,37.58,127.01,1,0,1,0,0,0
Dorim_23b,20220903,37.51,126.88,1,0,1,0,0,0
IMG_29,20220903,37.59,127.02,1,1,0,0,0,0
Dorim_4b,20220903,37.51,126.88,1,0,0,1,0,0
20221011_130501.jpg,20220903,37.55,126.9,2,1,1,0,0,0
20221011_130503.jpg,20220903,37.55,126.9,2,1,1,0,0,0
SP37,20220903,37.589,127.02,2,1,1,0,0,0
20221011_130112(0).jpg,20220903,37.55,126.9,1,1,0,0,0,0
IMG_1400.jpg,20220903,37.5385241,127.2233255,1,1,0,0,0,0
IMAGE 67,20220903,37.587922,127.00726,1,1,0,0,0,0
sp65,20220903,37.59,127.01,1,0,0,1,0,0
N_R037,20220903,37.589,127.018,1,1,0,0,0,0
IMG_0985,20220903,37.5897,127.0174,1,0,0,0,1,0
N_R058,20220903,37.589,127.018,1,0,1,0,0,0
sp13,20220903,37.58,127.0,2,1,0,0,0,1
N_R068,20220903,37.589,127.018,1,0,0,0,1,0
data5_2,20220903,37.4974897,127.1046927,1,1,0,0,0,0
data13_2,20220903,37.4939028,127.101978,1,1,0,0,0,0
data16_1,20220903,37.4939952,127.1018413,1,1,0,0,0,0
data16_2,20220903,37.4939952,127.1018413,1,1,0,0,0,0
